Student ID,Gender,Education,Infrastructure,PlacementSupport,FacultySupport,Events,Fees,Sport Facility,DegreeYears,Churn
8099-MZPUJ,Male,Good,Good,Good,Good,Good,13000,Good,4,No
0787-LHDYT,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
2642-DTVCO,Male,Poor,Poor,Poor,Poor,Good,52885,Good,4,Yes
0374-IOEGQ,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
4361-JEIVL,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
3197-NNYNB,Male,Poor,Good,Good,Poor,Good,13000,Good,4,No
3396-DKDEL,Female,Good,Good,Good,Good,Good,13000,Good,4,No
1752-OZXFY,Male,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
9066-QRSDU,Female,Good,Good,Good,Good,Good,4000,Good,4,No
9112-WSNPU,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
9867-NNXLC,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
5321-NTRKC,Male,Poor,Good,Good,Poor,Good,13000,Good,4,No
1363-TXLSL,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
9507-EXLTT,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
3161-GETRM,Male,Poor,Poor,Good,Poor,Good,13000,Good,4,No
0402-OAMEN,Female,Good,Good,Good,Good,Good,4000,Good,4,No
6933-VLYFX,Male,Good,Poor,Good,Good,Poor,13000,Good,4,No
6754-WKSHP,Male,Good,Good,Good,Good,Good,4000,Good,4,No
9846-GKXAS,Female,Poor,Poor,Poor,Poor,Poor,52885,Good,4,Yes
6017-PPLPX,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
4976-LNFVV,Male,Poor,Good,Good,Poor,Poor,13000,Poor,4,No
5055-MGMGF,Female,Good,Poor,Good,Poor,Good,13000,Good,4,No
4641-FROLU,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
2862-JVEOY,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
2969-QWUBZ,Female,Poor,Good,Poor,Poor,Poor,52885,Good,4,No
9822-BIIGN,Male,Good,Poor,Poor,Good,Good,52885,Good,4,No
2077-MPJQO,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
1534-OULXE,Female,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
7136-RVDTZ,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,Yes
2971-SGAFL,Female,Good,Poor,Good,Poor,Good,13000,Good,4,No
1480-IVEVR,Male,Poor,Poor,Good,Poor,Good,13000,Poor,4,No
2905-KFQUV,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
4581-SSPWD,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,Yes
3370-HXOPH,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
9391-YZEJW,Female,Poor,Poor,Poor,Poor,Good,52885,Good,4,No
9958-MEKUC,Male,Good,Good,Good,Good,Good,13000,Good,4,No
0281-CNTZX,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
6927-WTFIV,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
4118-CEVPF,Female,Good,Good,Good,Good,Good,13000,Good,4,No
3398-ZOUAA,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
9114-VEPUF,Male,Good,Good,Poor,Poor,Good,52885,Good,4,No
7876-BEUTG,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
2338-BQEZT,Female,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
9873-MNDKV,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
0378-NHQXU,Female,Poor,Poor,Good,Poor,Good,13000,Poor,4,Yes
8241-JUIQO,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
2194-IIQOF,Female,Good,Good,Good,Good,Good,13000,Good,4,No
4512-ZUIYL,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
9631-RXVJM,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
9584-EXCDZ,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
7969-AULMZ,Female,Poor,Poor,Poor,Poor,Good,52885,Good,4,Yes
5093-FEGLU,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
2621-UDNLU,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
7526-IVLYU,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
2428-HYUNX,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
9214-EKVXR,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
3410-MHHUM,Female,Poor,Good,Good,Poor,Good,13000,Good,4,No
0568-ONFPC,Male,Good,Good,Good,Good,Good,4000,Good,4,Yes
0733-VUNUW,Male,Good,Poor,Poor,Poor,Good,52885,Poor,4,Yes
4550-EVXNY,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
2122-YWVYA,Female,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
2968-SSGAA,Female,Poor,Poor,Good,Poor,Good,13000,Good,4,Yes
2296-DKZFP,Female,Good,Good,Good,Poor,Poor,13000,Good,4,No
4844-JJWUY,Female,Poor,Good,Poor,Poor,Poor,52885,Good,4,Yes
6777-TGHTM,Female,Good,Poor,Good,Poor,Good,13000,Good,4,Yes
8909-BOLNL,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
6603-YRDCJ,Male,Good,Good,Poor,Good,Poor,52885,Poor,4,No
3538-WZPHD,Male,Poor,Good,Poor,Poor,Poor,52885,Poor,4,Yes
3229-USWAR,Female,Good,Poor,Good,Good,Poor,13000,Good,4,No
2138-VFAPZ,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
6131-JLWZM,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
4785-QRJHC,Male,Poor,Good,Good,Good,Poor,13000,Good,4,Yes
0269-XFESX,Male,Good,Good,Good,Good,Good,4000,Good,4,No
1709-EJDOX,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
4316-XCSLJ,Male,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
8610-WFCJF,Female,Poor,Poor,Poor,Poor,Good,52885,Good,4,Yes
9693-XMUOB,Male,Poor,Good,Poor,Poor,Poor,52885,Good,4,No
0383-CLDDA,Female,Good,Poor,Good,Good,Good,13000,Good,4,No
4905-JEFDW,Male,Poor,Poor,Good,Poor,Poor,13000,Poor,4,Yes
2709-UQGNP,Male,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
3549-ZTMNH,Male,Good,Good,Good,Good,Good,4000,Good,4,No
7881-INRLC,Male,Poor,Good,Poor,Poor,Good,52885,Good,4,Yes
8033-ATFAS,Female,Poor,Poor,Good,Poor,Poor,13000,Poor,4,No
1635-NZATJ,Male,Good,Good,Good,Good,Good,4000,Good,4,No
0562-HKHML,Male,Good,Good,Good,Good,Good,4000,Good,4,No
8277-RVRSV,Female,Good,Good,Good,Good,Good,4000,Good,4,No
9943-VSZUV,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
0117-LFRMW,Male,Good,Good,Good,Poor,Poor,13000,Poor,4,Yes
6172-FECYY,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,Yes
7054-ENNGU,Female,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
1455-HFBXA,Male,Good,Poor,Good,Good,Good,13000,Poor,4,No
9402-CXWPL,Female,Poor,Good,Poor,Poor,Good,52885,Good,4,No
1628-BIZYP,Male,Poor,Good,Poor,Poor,Poor,52885,Good,4,No
1965-AKTSX,Female,Poor,Good,Poor,Poor,Good,52885,Poor,4,Yes
0082-LDZUE,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
4786-UKSNZ,Male,Good,Good,Good,Good,Poor,4000,Good,4,Yes
5343-SGUBI,Female,Poor,Good,Poor,Poor,Good,52885,Poor,4,No
0856-NAOES,Male,Poor,Poor,Good,Poor,Poor,13000,Poor,4,No
1976-AZZPJ,Male,Good,Good,Poor,Poor,Poor,52885,Poor,4,No
7248-VZQLC,Female,Poor,Good,Good,Poor,Good,13000,Poor,4,Yes
6156-UZDLF,Female,Good,Poor,Good,Good,Poor,13000,Poor,4,No
3099-OONVS,Male,Good,Poor,Poor,Good,Poor,52885,Poor,4,No
9500-WBGRP,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
5183-KLYEM,Female,Good,Good,Good,Good,Good,13000,Good,4,No
5144-PQCDZ,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
8514-VZHEB,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
6625-IUTTT,Male,Good,Poor,Good,Poor,Poor,13000,Good,4,No
9355-NPPFS,Female,Poor,Poor,Poor,Poor,Poor,52885,Good,4,No
0068-FIGTF,Female,Poor,Good,Good,Good,Poor,13000,Good,4,No
5965-GGPRW,Male,Good,Poor,Good,Poor,Good,13000,Good,4,No
8035-PWSEV,Female,Poor,Poor,Good,Good,Poor,13000,Good,4,No
2236-HILPA,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
1840-BIUOG,Male,Poor,Good,Poor,Good,Good,52885,Poor,4,No
1356-MKYSK,Male,Good,Poor,Good,Good,Poor,13000,Good,4,No
6080-LNESI,Male,Good,Good,Good,Good,Good,4000,Good,4,No
1830-IPXVJ,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
5828-DWPIL,Male,Good,Good,Good,Poor,Good,13000,Poor,4,No
8398-TBIYD,Female,Good,Poor,Poor,Good,Good,52885,Poor,4,No
0011-IGKFF,Male,Poor,Good,Good,Poor,Poor,13000,Good,4,Yes
4192-GORJT,Male,Poor,Poor,Good,Poor,Poor,13000,Good,4,Yes
6496-SLWHQ,Male,Poor,Good,Good,Poor,Good,13000,Good,4,Yes
9912-GVSEQ,Female,Poor,Good,Good,Poor,Good,13000,Good,4,Yes
2931-FSOHN,Male,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
9418-RUKPH,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
5383-MMTWC,Female,Poor,Poor,Poor,Poor,Good,52885,Good,4,Yes
9971-ZWPBF,Male,Poor,Good,Good,Good,Good,13000,Good,4,No
4712-AUQZO,Male,Good,Poor,Good,Poor,Poor,13000,Poor,4,No
9711-FJTBX,Male,Poor,Good,Good,Good,Poor,13000,Poor,4,No
2908-ZTPNF,Female,Poor,Good,Poor,Good,Poor,52885,Poor,4,No
7240-ETPTR,Female,Poor,Poor,Good,Poor,Poor,13000,Good,4,Yes
2202-CUYXZ,Male,Poor,Poor,Good,Poor,Poor,13000,Poor,4,Yes
5995-OIGLP,Male,Good,Poor,Poor,Good,Poor,52885,Poor,4,Yes
8421-WZOOW,Female,Poor,Good,Good,Good,Poor,13000,Poor,4,No
6261-RCVNS,Female,Good,Good,Good,Good,Poor,13000,Good,4,Yes
7951-QKZPL,Female,Good,Good,Good,Good,Good,4000,Good,4,Yes
1414-YADCW,Male,Good,Good,Poor,Good,Poor,52885,Poor,4,No
8756-RDDLT,Female,Poor,Good,Poor,Good,Poor,52885,Good,4,No
2862-PFNIK,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
5816-QVHRX,Female,Poor,Poor,Poor,Good,Good,52885,Good,4,No
4430-YHXGG,Female,Good,Good,Good,Good,Good,4000,Good,4,No
6888-SBYAI,Male,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
7395-XWZOY,Male,Good,Good,Good,Good,Poor,13000,Poor,4,No
7169-YWAMK,Male,Good,Good,Poor,Good,Poor,52885,Poor,4,No
3640-PHQXK,Female,Poor,Poor,Good,Poor,Good,13000,Good,4,Yes
6877-LGWXO,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,Yes
6859-RKMZJ,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
2729-VNVAP,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
2957-JIRMN,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
2049-BAFNW,Female,Poor,Poor,Good,Good,Poor,13000,Poor,4,No
3842-QTGDL,Male,Good,Good,Poor,Poor,Poor,52885,Poor,4,No
7163-OCEQI,Male,Poor,Poor,Good,Good,Good,13000,Good,4,No
9782-LGXMC,Female,Good,Poor,Good,Good,Poor,13000,Poor,4,No
5975-BAICR,Male,Good,Poor,Good,Poor,Poor,13000,Good,4,No
8019-ENHXU,Male,Poor,Good,Good,Good,Good,13000,Good,4,Yes
5167-GBFRE,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
9033-EOXWV,Female,Poor,Poor,Poor,Good,Good,52885,Good,4,Yes
4673-KKSLS,Female,Good,Poor,Good,Good,Poor,13000,Poor,4,No
4853-OITSN,Male,Good,Poor,Poor,Poor,Good,52885,Good,4,No
9800-OUIGR,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
1324-NLTJE,Female,Poor,Poor,Poor,Good,Good,52885,Poor,4,Yes
2324-EFHVG,Male,Poor,Good,Good,Poor,Good,13000,Good,4,No
7094-MSZAO,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
1522-VVDMG,Male,Poor,Good,Poor,Good,Poor,52885,Poor,4,Yes
6907-CQGPN,Male,Poor,Good,Poor,Good,Poor,52885,Poor,4,No
0780-XNZFN,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
0239-OXEXL,Female,Good,Good,Poor,Poor,Good,52885,Poor,4,No
2675-IJRGJ,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
7049-GKVZY,Female,Good,Good,Poor,Good,Poor,52885,Good,4,No
8577-QSOCG,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
3721-CNZHX,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
0212-ISBBF,Female,Poor,Good,Poor,Poor,Poor,52885,Good,4,No
9185-TQCVP,Male,Poor,Poor,Poor,Poor,Good,52885,Good,4,Yes
3585-YNADK,Female,Poor,Good,Good,Good,Good,13000,Poor,4,No
5271-DBYSJ,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,No
1099-GODLO,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
6828-HMKWP,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
5567-WSELE,Male,Poor,Poor,Poor,Poor,Good,52885,Good,4,Yes
1472-TNCWL,Male,Poor,Good,Poor,Poor,Poor,52885,Good,4,No
8063-RJYNF,Male,Good,Poor,Poor,Poor,Poor,52885,Good,4,Yes
0687-ZVTHB,Male,Good,Good,Good,Poor,Good,13000,Good,4,Yes
2080-GKCWQ,Male,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
9661-ACXBS,Female,Good,Poor,Good,Poor,Good,13000,Good,4,Yes
2193-SFWQW,Male,Good,Good,Good,Good,Poor,13000,Good,4,No
5656-JAMLX,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
3462-BJQQA,Female,Poor,Good,Poor,Poor,Good,52885,Poor,4,No
0442-TDYUO,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
6733-LRIZX,Male,Good,Poor,Good,Good,Good,13000,Good,4,No
9503-XJUME,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
4367-NHWMM,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
3727-RJMEO,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,Yes
3779-OSWCF,Female,Good,Good,Good,Good,Good,13000,Good,4,No
6736-DHUQI,Female,Good,Good,Good,Poor,Poor,13000,Poor,4,No
3915-ODIYG,Male,Good,Good,Poor,Poor,Good,52885,Good,4,No
1360-RCYRT,Male,Poor,Poor,Poor,Good,Poor,52885,Poor,4,No
2724-FJDYW,Male,Poor,Poor,Good,Good,Poor,13000,Good,4,No
4451-RWASJ,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
6646-VRFOL,Male,Poor,Good,Good,Poor,Good,13000,Good,4,Yes
3460-TJBWI,Male,Good,Good,Good,Good,Good,4000,Good,4,No
5917-HBSDW,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
5685-IIXLY,Female,Poor,Good,Poor,Poor,Poor,52885,Good,4,Yes
5671-UUNXD,Female,Poor,Poor,Poor,Good,Good,52885,Good,4,No
0956-ACVZC,Female,Poor,Poor,Good,Poor,Poor,13000,Good,4,No
2325-NBPZG,Female,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
4250-ZBWLV,Male,Poor,Good,Good,Good,Good,13000,Good,4,Yes
4482-FTFFX,Male,Poor,Poor,Good,Good,Poor,13000,Poor,4,No
8859-DZTGQ,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
0440-MOGPM,Female,Poor,Good,Good,Poor,Good,13000,Good,4,No
0020-JDNXP,Female,Good,Poor,Good,Good,Poor,13000,Good,4,No
3752-CQSJI,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
5025-GOOKI,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
4698-KVLLG,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
5095-AESKG,Female,Poor,Good,Poor,Poor,Good,52885,Good,4,Yes
2887-JPYLU,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
4770-QAZXN,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
4896-CPRPF,Male,Good,Good,Good,Good,Good,4000,Good,4,No
1871-MOWRM,Male,Good,Poor,Poor,Good,Poor,52885,Poor,4,Yes
9714-EDSUC,Male,Good,Good,Poor,Good,Poor,52885,Good,4,No
2027-OAQQC,Female,Poor,Poor,Good,Poor,Poor,13000,Good,4,Yes
0282-NVSJS,Female,Poor,Poor,Poor,Good,Poor,52885,Poor,4,No
9090-SGQXL,Male,Poor,Good,Good,Poor,Good,13000,Good,4,Yes
6595-YGXIT,Male,Poor,Good,Poor,Poor,Good,52885,Poor,4,Yes
7353-YOWFP,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
9835-ZIITK,Male,Poor,Good,Good,Good,Good,13000,Good,4,Yes
8008-ESFLK,Female,Good,Good,Good,Good,Poor,13000,Good,4,No
7537-CBQUZ,Male,Good,Good,Good,Poor,Good,13000,Good,4,No
1555-DJEQW,Female,Good,Good,Good,Good,Good,13000,Good,4,Yes
5649-TJHOV,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,Yes
0519-XUZJU,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
3363-EWLGO,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
4750-UKWJK,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
6338-AVWCY,Male,Poor,Poor,Good,Poor,Poor,13000,Poor,4,Yes
1689-YQBYY,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
4487-ZYJZK,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
2959-FENLU,Female,Poor,Poor,Good,Poor,Poor,13000,Good,4,No
0708-LGSMF,Male,Good,Poor,Poor,Poor,Good,52885,Good,4,No
9253-QXKBE,Male,Poor,Poor,Poor,Poor,Good,52885,Good,4,Yes
7634-HLQJR,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
0487-RPVUM,Male,Good,Poor,Good,Good,Good,13000,Poor,4,No
4079-ULGFR,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
2516-XSJKX,Female,Good,Good,Poor,Good,Poor,52885,Good,4,No
0057-QBUQH,Female,Good,Good,Good,Good,Good,4000,Good,4,No
9445-SZLCH,Female,Poor,Good,Good,Poor,Good,13000,Poor,4,Yes
6599-SFQVE,Female,Poor,Poor,Poor,Poor,Poor,52885,Good,4,No
8331-ZXFOE,Female,Good,Good,Good,Good,Good,13000,Poor,4,No
4003-FUSHP,Male,Poor,Poor,Poor,Good,Poor,52885,Poor,4,No
0356-ERHVT,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
7325-ENZFI,Female,Good,Good,Poor,Good,Poor,52885,Poor,4,No
4884-ZTHVF,Female,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
3920-HIHMQ,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
3055-OYMSE,Female,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
0613-WUXUM,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
7568-PODML,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,Yes
4458-KVRBJ,Male,Good,Good,Good,Good,Good,4000,Good,4,No
5349-IECLD,Male,Poor,Poor,Good,Poor,Poor,13000,Good,4,Yes
1397-XKKWR,Male,Good,Poor,Good,Poor,Poor,13000,Poor,4,No
3945-GFWQL,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
8097-OMULG,Male,Poor,Good,Good,Good,Poor,13000,Good,4,No
6013-BHCAW,Male,Poor,Poor,Good,Good,Good,13000,Good,4,No
0401-WDBXM,Male,Good,Poor,Good,Poor,Good,13000,Good,4,No
3387-PLKUI,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
6096-EGVTU,Female,Good,Good,Good,Good,Good,4000,Good,4,No
3797-VTIDR,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
5081-NWSUP,Female,Poor,Good,Poor,Good,Poor,52885,Good,4,No
2580-ATZSQ,Female,Good,Good,Good,Poor,Poor,13000,Poor,4,No
8085-MSNLK,Female,Good,Good,Good,Good,Good,13000,Good,4,No
9691-HKOVS,Female,Good,Good,Good,Good,Good,13000,Good,4,No
9881-VCZEP,Female,Poor,Good,Poor,Poor,Good,52885,Poor,4,No
9526-BIHHD,Male,Good,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
8757-TFHHJ,Male,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
4523-WXCEF,Female,Poor,Good,Poor,Poor,Good,52885,Good,4,Yes
1468-DEFNC,Male,Good,Good,Good,Good,Good,4000,Good,4,No
5119-KEPFY,Male,Poor,Poor,Poor,Poor,Good,52885,Good,4,No
8364-TRMMK,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,Yes
0916-KNFAJ,Male,Good,Poor,Good,Poor,Good,13000,Good,4,No
8319-QBEHW,Male,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
3063-QFSZL,Female,Poor,Poor,Poor,Poor,Poor,52885,Good,4,Yes
8775-LHDJH,Female,Poor,Good,Poor,Poor,Good,52885,Poor,4,Yes
9625-QNLUX,Male,Good,Good,Good,Poor,Poor,13000,Good,4,No
3097-NQYSN,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,Yes
4024-CSNBY,Female,Good,Good,Good,Good,Good,13000,Poor,4,No
7110-BDTWG,Female,Poor,Poor,Good,Good,Poor,13000,Good,4,No
7493-GVFIO,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
0690-SRQID,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
9605-WGJVW,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
9114-DPSIA,Male,Good,Good,Good,Good,Good,13000,Good,4,No
4700-UBQMV,Male,Good,Poor,Poor,Poor,Good,52885,Good,4,No
7711-GQBZC,Female,Good,Good,Good,Good,Good,4000,Good,4,No
3565-UPoorCC,Female,Poor,Poor,Good,Poor,Good,13000,Good,4,Yes
4627-MIHJH,Female,Good,Poor,Good,Good,Good,13000,Good,4,No
9795-NREXC,Female,Good,Poor,Good,Good,Good,13000,Good,4,No
8573-CGOCC,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
7356-AYNJP,Female,Good,Good,Good,Good,Good,4000,Good,4,No
9249-FXSCK,Female,Good,Good,Poor,Good,Good,52885,Good,4,Yes
5493-SDRDQ,Male,Good,Poor,Good,Poor,Poor,13000,Poor,4,Yes
6286-SUUWT,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
4819-HJPIW,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
8654-DHAOW,Female,Poor,Good,Poor,Poor,Good,52885,Poor,4,No
5438-QMDDL,Female,Poor,Good,Poor,Poor,Poor,52885,Good,4,No
9812-GHVRI,Female,Poor,Poor,Poor,Poor,Good,52885,Good,4,No
5553-AOINX,Female,Poor,Good,Good,Poor,Good,13000,Good,4,No
1228-ZLNBX,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
4226-KKDON,Male,Poor,Good,Poor,Good,Poor,52885,Poor,4,No
3831-YCPUO,Female,Good,Good,Good,Good,Poor,13000,Good,4,No
7445-WMRBW,Female,Poor,Good,Good,Good,Good,13000,Poor,4,No
3308-DGHKL,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
9924-JPRMC,Male,Good,Good,Good,Good,Good,13000,Good,4,No
0080-EMYVY,Female,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
6218-KNUBD,Male,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
7337-CINUD,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
7609-NRNCA,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
0623-EJQEG,Male,Good,Poor,Poor,Good,Good,52885,Good,4,No
7153-CHRBV,Female,Good,Poor,Good,Good,Poor,13000,Poor,4,No
0871-URUWO,Male,Poor,Poor,Good,Poor,Good,13000,Good,4,Yes
9190-MFJLN,Male,Poor,Poor,Good,Poor,Poor,13000,Good,4,Yes
6198-PNNSZ,Female,Good,Good,Good,Poor,Good,13000,Good,4,No
3317-VLGQT,Female,Poor,Poor,Poor,Poor,Poor,52885,Good,4,No
4132-POCZS,Male,Good,Poor,Poor,Poor,Poor,52885,Good,4,No
5614-DNZCE,Female,Good,Good,Good,Good,Poor,13000,Poor,4,No
1095-JUDTC,Female,Poor,Good,Poor,Good,Good,52885,Poor,4,Yes
3896-RCYYE,Female,Poor,Poor,Good,Good,Poor,13000,Good,4,No
9638-JIQYA,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
3258-SANFR,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
3726-TBHQT,Male,Good,Good,Good,Good,Good,13000,Good,4,No
3190-ITQXP,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
0870-VEMYL,Female,Good,Poor,Poor,Good,Poor,52885,Poor,4,Yes
4833-QTJPoor,Male,Good,Good,Poor,Poor,Good,52885,Poor,4,No
3039-MJSLN,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
0178-CIIKR,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
5385-SUIRI,Male,Good,Poor,Good,Poor,Good,13000,Good,4,Yes
3982-XWFZQ,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,Yes
5774-QPLTF,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
2322-VCZHZ,Male,Good,Good,Poor,Poor,Poor,52885,Good,4,No
5010-IPEAQ,Female,Good,Good,Good,Good,Poor,13000,Poor,4,No
4009-ALQFH,Female,Poor,Good,Good,Poor,Poor,13000,Good,4,Yes
6383-ZTSIW,Female,Good,Good,Poor,Poor,Poor,52885,Good,4,No
8990-YOZLV,Female,Good,Good,Poor,Good,Good,52885,Poor,4,No
3069-SSVSN,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
5222-IMUKT,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,No
3627-FCRDW,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
7562-GSUHK,Female,Poor,Good,Good,Poor,Poor,13000,Good,4,Yes
6685-XSHHU,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
8901-UPRHR,Female,Poor,Good,Good,Good,Good,13000,Good,4,No
4903-UYAVB,Male,Good,Good,Good,Good,Poor,4000,Good,4,Yes
0118-JPPoorY,Female,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
6776-TLWOI,Male,Good,Good,Good,Good,Poor,4000,Good,4,Yes
