,Fees,DegreeYears,Churn,Gender_Female,Gender_Male,Education_Good,Education_Poor,Infrastructure_Good,Infrastructure_Poor,PlacementSupport_Good,PlacementSupport_Poor,FacultySupport_Good,FacultySupport_Poor,Events_Good,Events_Poor,Sport Facility_Good,Sport Facility_Poor
6246,52885,4,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1
6247,13000,4,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1
6248,13000,4,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
6249,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
6250,52885,4,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0
6251,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6252,52885,4,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
6253,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0
6254,52885,4,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0
6255,13000,4,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
6256,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0
6257,52885,4,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1
6258,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6259,52885,4,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
6260,13000,4,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
6261,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6262,52885,4,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0
6263,13000,4,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0
6264,13000,4,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0
6265,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6266,13000,4,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
6267,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6268,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6269,13000,4,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
6270,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6271,13000,4,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
6272,13000,4,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
6273,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6274,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
6275,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
6276,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6277,4000,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6278,13000,4,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
6279,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6280,52885,4,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
6281,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6282,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6283,13000,4,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0
6284,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0
6285,52885,4,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0
6286,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6287,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
6288,52885,4,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
6289,13000,4,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0
6290,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
6291,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6292,13000,4,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0
6293,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6294,4000,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6295,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6296,13000,4,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
6297,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6298,52885,4,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
6299,13000,4,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
6300,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6301,52885,4,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1
6302,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1
6303,13000,4,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
6304,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6305,52885,4,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0
6306,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
6307,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6308,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6309,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6310,13000,4,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0
6311,13000,4,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
6312,52885,4,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0
6313,13000,4,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0
6314,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
6315,13000,4,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
6316,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
6317,52885,4,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1
6318,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6319,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
6320,13000,4,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
6321,4000,4,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6322,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6323,13000,4,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
6324,52885,4,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
6325,52885,4,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1
6326,13000,4,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0
6327,52885,4,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1
6328,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6329,13000,4,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
6330,13000,4,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
6331,13000,4,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
6332,13000,4,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0
6333,13000,4,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0
6334,52885,4,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0
6335,52885,4,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0
6336,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
6337,52885,4,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0
6338,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6339,52885,4,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1
6340,13000,4,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1
6341,52885,4,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0
6342,13000,4,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0
6343,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6344,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1
6345,52885,4,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1
6346,52885,4,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1
6347,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
6348,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6349,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6350,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6351,52885,4,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0
6352,13000,4,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0
6353,52885,4,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
6354,52885,4,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0
6355,52885,4,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0
6356,13000,4,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0
6357,13000,4,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
6358,13000,4,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
6359,52885,4,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1
6360,4000,4,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6361,13000,4,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0
6362,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
6363,52885,4,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
6364,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
6365,13000,4,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0
6366,13000,4,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
6367,13000,4,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
6368,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
6369,52885,4,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0
6370,52885,4,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1
6371,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6372,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6373,13000,4,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0
6374,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6375,52885,4,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1
6376,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6377,52885,4,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0
6378,52885,4,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0
6379,52885,4,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1
6380,13000,4,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0
6381,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6382,13000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
6383,13000,4,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
6384,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6385,52885,4,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0
6386,13000,4,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
6387,52885,4,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
6388,4000,4,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6389,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6390,13000,4,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
6391,13000,4,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0
6392,52885,4,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
6393,52885,4,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1
6394,52885,4,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
6395,13000,4,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
6396,52885,4,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1
6397,13000,4,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0
6398,13000,4,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0
6399,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
6400,52885,4,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
6401,52885,4,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1
6402,13000,4,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
6403,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
6404,13000,4,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
6405,52885,4,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0
6406,13000,4,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0
6407,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6408,13000,4,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
6409,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6410,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
6411,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
6412,13000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6413,13000,4,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0
6414,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
6415,52885,4,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
6416,52885,4,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
6417,52885,4,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
6418,13000,4,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
6419,52885,4,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1
6420,52885,4,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
6421,52885,4,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
6422,13000,4,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
6423,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6424,13000,4,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0
6425,13000,4,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0
6426,52885,4,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
6427,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6428,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6429,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
6430,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6431,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6432,13000,4,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1
6433,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6434,13000,4,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1
6435,13000,4,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
6436,13000,4,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
6437,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6438,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
6439,13000,4,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
6440,13000,4,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
6441,52885,4,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
6442,52885,4,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
6443,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6444,52885,4,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0
6445,52885,4,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1
6446,52885,4,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1
6447,13000,4,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
6448,13000,4,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
6449,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6450,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6451,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
6452,52885,4,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1
6453,13000,4,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0
6454,52885,4,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
6455,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
6456,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6457,13000,4,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
6458,52885,4,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
6459,52885,4,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
6460,52885,4,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0
6461,52885,4,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
6462,52885,4,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0
6463,52885,4,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0
6464,52885,4,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1
6465,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6466,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
6467,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
6468,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
6469,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6470,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
6471,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6472,52885,4,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
6473,13000,4,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0
6474,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6475,52885,4,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1
6476,52885,4,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1
6477,13000,4,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0
6478,13000,4,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
6479,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6480,13000,4,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
6481,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6482,13000,4,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0
6483,13000,4,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0
6484,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
6485,52885,4,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
6486,13000,4,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1
6487,52885,4,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0
6488,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6489,4000,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6490,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6491,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6492,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6493,13000,4,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0
6494,13000,4,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
6495,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
6496,52885,4,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0
6497,13000,4,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0
6498,13000,4,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1
6499,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6500,52885,4,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
6501,13000,4,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0
6502,52885,4,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
6503,13000,4,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
6504,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
6505,13000,4,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1
6506,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
6507,52885,4,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0
6508,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
6509,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
6510,13000,4,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
6511,52885,4,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
6512,13000,4,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
6513,13000,4,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1
6514,13000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6515,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6516,13000,4,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1
6517,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6518,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
6519,52885,4,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0
6520,13000,4,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0
6521,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6522,52885,4,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
6523,13000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
6524,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
6525,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6526,52885,4,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
6527,13000,4,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
6528,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6529,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
6530,52885,4,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
6531,52885,4,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
6532,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6533,52885,4,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
6534,52885,4,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0
6535,13000,4,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
6536,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
6537,13000,4,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0
6538,13000,4,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1
6539,52885,4,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
6540,52885,4,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
6541,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6542,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
6543,13000,4,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1
6544,13000,4,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0
6545,52885,4,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0
6546,52885,4,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
6547,13000,4,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1
6548,13000,4,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1
6549,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0
6550,13000,4,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
6551,52885,4,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
6552,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0
6553,13000,4,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
6554,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6555,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6556,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6557,52885,4,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0
6558,4000,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6559,13000,4,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0
6560,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6561,13000,4,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
6562,52885,4,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0
6563,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
6564,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6565,52885,4,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0
6566,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
6567,52885,4,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0
6568,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6569,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6570,52885,4,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
6571,52885,4,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
6572,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
6573,13000,4,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
6574,13000,4,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1
6575,52885,4,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1
6576,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6577,13000,4,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
6578,13000,4,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
6579,13000,4,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
6580,13000,4,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0
6581,52885,4,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
6582,13000,4,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
6583,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6584,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6585,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6586,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6587,52885,4,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0
6588,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6589,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6590,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6591,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
6592,52885,4,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
6593,13000,4,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0
6594,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
6595,13000,4,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
6596,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
6597,52885,4,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0
6598,13000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
6599,13000,4,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1
6600,52885,4,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
6601,13000,4,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
6602,13000,4,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
6603,52885,4,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
6604,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
6605,13000,4,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
6606,13000,4,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0
6607,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
6608,52885,4,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1
6609,4000,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
